연번,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체),설명
145,인천광역시유형문화유산,강화 전등사 아미타여래설법도(江華 傳燈寺 阿彌陀如來設法圖),인천 강화군,대한불교조계종 전등사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=15&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=21&ccbaAsno=00840000&ccbaCtcd=23&ccbaCpno=2112300840000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화,1폭,2023.05.15,인천광역시 강화군,근대초기,대한불교조계종전등사,대한불교조계종 전등사,"전등사 강설당에 보존되어 있는 아미타불탱이다. 탱화란 천이나 종이에 그림을 그려 액자나 족자 형태로 만들어진 불화를 말한다. 1918년에 제작된 그림으로 많은 존상들이 정연하게 늘어서 있어 안정감을 주고 있으며 각 인물들의 얼굴과 자세, 의습선 등에서 정치(精緻)한 필력(筆力)을 엿볼 수 있다. 색 배합은 밝은 홍색과 녹색, 황색 위주이고 간간이 백색과 청색을 섞어 썼다. 포대위에 선정인을 취하고 있는 아미타불의 신광과 두광, 그리고 원만, 구족한 상호와 자연스럽고 부드러운 어깨선의 처리는 절로 평화로운 극락세계로 인도받는 듯한 느낌을 갖게 한다."
146,인천광역시유형문화유산,여지도(輿地圖),인천 부평구,문기호,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=15&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=21&ccbaAsno=00850000&ccbaCtcd=23&ccbaCpno=2112300850000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 문서류 / 문서류,1점 15면 / 20cm× 35cm,2023.11.13,인천광역시 부평구 부평공원로 63 (부평동),조선시대,문＊＊＊,문기호,"《여지도(輿地圖)》(겉장 뒷면에 輿地圖 표기)는 채색필사본의 지도책으로 장정(裝幀)은 세로 20㎝, 가로 35㎝ 크기로 제작된 지도의 한 장 한 장을 지도 면이 안으로 들어가도록 접어 중첩하고 접은 판십(版心)의 바깥쪽에 풀을 칠하여 책 겉장의 등 안쪽에 붙인 호접장(蝴蝶裝) 형태이다.

겉장의 앞면은 결실되어 양지(洋紙)를 덧대었고 뒷면에는 ‘輿地圖全 監試’ 묵서(墨書)가 있다. 겉장 앞면 부분이 결실되어 이후 소장자가 뒷면에 지도책의 제목을 써넣은 듯하다.

이 지도책에 수록된 지도는 조선팔도총도-혼천하도-중국도-유구국도-일본국도-동국팔도대총도-경기도-충청도-황해도-평안도-전라도-경상도-강원도-함경도-도성총도의 순으로 15장으로 구성되어 있다.

이 가운데 양지로 덧댄 겉표지와 연결된 1면의 〈조선팔도총도〉는 겉표지를 덧대면서 다른 지도책에 있던 지도를 추가했거나 나중에 덧붙인 것으로 보인다.

17세기 후반 이후에 제작된 목판본 ‘동람도형 지도책’의 전형을 따르고 있는 것으로 보인다."
147,인천광역시무형유산,삼현육각(三絃六角),인천 미추홀구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=15&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00010000&ccbaCtcd=23&ccbaCpno=2222300010000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1985.10.26,인천광역시 미추홀구,,,,"삼현육각은 조선시대 궁중무용과 행악, 지방관아의 연회, 높은 관리나 귀인의 행차, 향교의 제향 및 각 지방에서 신에게 제사 지낼 때 두루 쓰이던 악기편성을 뜻한다.

향피리 2명과 대금·해금·장구·북 각 1명의 6인조를 원칙으로 하고 있다. 경우에 따라서 악기의 종류나 편성인원에 다소의 차이가 있으며 지역(경기·호남·해서·영남 등)에 따라 음악적 특징, 악곡구성에 다소 차이를 보이고 있다.

연주형태는 가로 1줄로 앉아서 연주하거나, 세로 2줄로 서서 연주하거나, 세로 2줄로 걸어가면서 연주하거나, 말 위에서 연주하는 것이 보통이다."
148,인천광역시무형유산,단소장(短簫匠),인천 미추홀구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=15&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00020000&ccbaCtcd=23&ccbaCpno=2222300020000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1985.10.26,인천광역시 미추홀구,,,,"단소장이란 단소를 만드는 사람 또는 기술을 말하며, 단소는 세로로 부는 악기로 관악기의 하나이다.

단소를 만드는 재료로는 황죽이나 오죽을 사용한다. 제작방법은 대나무를 소금물에 10시간 정도 삶아 기름을 제거하고 절인 다음 열을 가하여 구부러진 부분을 바로 잡는다. 이어 찬물에 10분 정도 담가둔 후 통풍이 잘되는 그늘에서 3개월 이상 건조시킨다. 건조시킨 대나무는 길이 500㎜로 잘라서 안을 뚫고 다시 420㎜로 자른 다음 반달 모양의 취구를 만들고 지공을 뚫는다. 취구는 입김을 불어넣는 곳이며, 지공은 손가락으로 음정을 조절하는 부분이다. 단소장은 전통공예기술로서 보호하고 전승하기 위해 무형유산으로 지정하였으며, 김황중 선생은 단소장이었던 부친 故 김용신 선생에게서 단소제작 기능을 이어받았다."
149,인천광역시무형유산,인천근해 갯가노래 뱃노래(仁川近海 갯가노래 뱃노래),인천 부평구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=15&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00030000&ccbaCtcd=23&ccbaCpno=2222300030000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1988.12.24,인천광역시 부평구,,,,"인천 근해에는 크고 작은 섬이 많을 뿐 아니라 서울의 한강하류와 인접해 있어 인구도 많고 그에 따른 노래도 많다. 그 중 대표적인 것이 갯가노래와 뱃노래이다. 갯가노래는 어렵고 고된 생활을 하소연하는 여인들의 심정을 표현한 것이고, 뱃노래는 어부들이 흔히 부르는 노래를 일컫는다.

갯가노래에는 물장구 장단의 나나니타령과 조개를 캘 때 부르는 군음이 있다. 뱃노래는 노동의 양상에 따라 다른 노래가 불러진다. 항해를 위해 닻을 감아 올릴 때 부르는 닻감는 소리, 노젓는 소리, 그물에 담긴 고기를 배에 옮겨 실을 때 부르는 바디소리, 어획기를 맞아 시선배가 어선으로부터 고기를 매입하여 육지로 운반하면서 부르는 시선뱃노래, 풍어를 기원하거나 만선 귀향을 축하하는 뜻으로 부르는 배치기 등이 있다.

인천 근해의 갯가노래, 뱃노래는 어업에 종사하는 사람들이 즐겨 부르던 노동요 중에서 대표적인 노래이다."
150,인천광역시무형유산,대금정악(대풍류·대금)(大笒正樂 (竹風流˙大笒)),인천 중구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=15&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00040000&ccbaCtcd=23&ccbaCpno=2222300040000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1989.12.28,인천광역시 중구,,,,"정악은 궁정이나 관아 또는 각 지방의 풍류객들이 음악을 즐기려고 모였던 풍류방에서 연주되던 음악을 가리킨다. 대풍류란 즐기기 위한 감상 위주의 관악기 연주라는 뜻으로 궁중음악용 향피리나 정악대금과 같은 관악기가 중심이 되는 음악을 말한다. 기본 대풍류는 향피리 2, 대금, 해금, 장구, 북으로 편성되어 있다. 주요 연주곡목으로는 상영산, 중영산, 세영산, 가락털이, 삼현도드리, 염불도드리, 타령, 군악 등의 8곡으로 구성된 표정만방지곡(表正萬方之曲:관악영산회상 또는 삼현영산회상이라고도 함)이 있으나, 삼현도드리, 염불도드리, 타령은 무용반주 음악으로 사용되고 있다. 대풍류는 씩씩하고 활기찬 느낌을 주는 전통음악으로 가치가 크지만, 현재는 넓은 무대에서 음악이 연출되기 때문에 이와 같은 소규모 연주는 소멸되어 가고 있다. 예능보유자인 진철호 선생은 故 김정식 선생에게서 서울의 경제와 다른 인천 지역의 향제 대금정악을 배워 전승하고 있다."
151,인천광역시무형유산,주대소리(柱帶소리),인천 연수구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=16&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00050000&ccbaCtcd=23&ccbaCpno=2222300050000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1992.05.29,인천광역시 연수구,,,,"주대소리는 노동요로서 어부들이 바다에서 사용하는 닻줄을 만들 때 불려지던 노래이다. 내용은 나무타령·자우소리·줄 놓는 소리·꼼새소리·순레소리·채짓는 소리·여사소리·사리소리 등으로 구성되어 있다. 나무타령은 나무를 벨 때 부르는 소리, 자우소리는 줄을 단단하게 꼴 때 부르는 소리이다. 줄 놓는 소리는 굵지 않은 세 가닥의 줄을 꼬아나갈 때, 꼼새소리는 줄이 단단하고 수평을 유지하도록 하는 과정에서 부른다. 순레소리, 채짓는 소리는 가는 3개의 줄을 하나의 굵은 줄로 만들 때 부르며, 굵게 꼬여진 줄을 둘둘말 때 여사소리, 사리소리 등을 부른다."
152,인천광역시무형유산,대금장(大笒匠),인천 연수구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=16&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00060000&ccbaCtcd=23&ccbaCpno=2222300060000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1993.07.06,인천광역시 연수구,,,,"대금장이란 삼금(대금·중금·소금) 가운데 하나인 대금을 만드는 기술을 가지고 있는 사람 또는 기술을 말한다. 대금은 대나무로 만든 관악기로 ‘저’ 혹은 ‘젓대’라고도 한다.

대금 제작에 사용되는 재료로는 황죽(黃竹)이나 쌍골죽(雙骨竹)이 쓰인다. 제작과정을 살펴보면 먼저 황죽 또는 쌍골죽을 불에 구워 기름을 제거하고, 구부러진 부분을 바로 잡아 약 2개월간 건조시킨다. 이어 대나무 안에 소금물을 부어 약 24시간 경과시킨 다음 소금물은 제거하여 10일간 건조시킨다. 이러한 과정을 거친 대나무에 구멍을 뚫고 갈라짐을 방지하기 위해 마디 위치에 따라 10군데를 낚시줄로 동여맨다. 구멍에는 취구(吹ㅁ)·청공(淸孔)·지공(指孔)·칠성공(七星孔)·청가리개가 있는데, 취구는 입김을 불어넣는 곳이며, 청공은 떨림판 역할을 하는 갈대의 속껍질을 붙이는 곳이다. 지공은 손가락으로 음정을 조절하며, 칠성공은 전체 음정을 미세하게 조절하는 역할을 한다."
153,인천광역시무형유산,가곡(남창)(歌曲(男唱)),인천 연수구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=16&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00070100&ccbaCtcd=23&ccbaCpno=2222300070100&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1995.11.14,인천광역시 연수구,,,,"가곡은 조선 시대 문학 장르 가운데 하나인 시조시를 5장 형식의 선율에 얹어 노래하는 악곡 양식을 말하며 가사, 시조와 함께 정가(正歌)로 불리며 범패, 판소리와 함께 한국의 3대 성악곡으로 꼽히기도 한다. 조선 후기 양반과 중인을 중심으로 하는 풍류객들의 대표적인 연주악곡이었으며, 그들의 생활음악이기도 하였다. 줄풍류 반주에 맞춰 연주하며, 곡조는 맑고 씩씩한 우조와 슬픈 느낌의 계면조로 구별되고 남창과 여창으로 나뉜다."
154,인천광역시무형유산,가곡(여창)(歌曲(女唱)),인천 미추홀구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=16&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00070200&ccbaCtcd=23&ccbaCpno=2222300070200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2006.10.30,인천광역시 미추홀구,,,,"가곡은 조선 시대 문학 장르 가운데 하나인 시조시를 5장 형식의 선율에 얹어 노래하는 악곡 양식을 말한다. 가사, 시조와 함께 정가(正歌)로 불리며, 범패, 판소리와 함께 한국의 3대 성악곡으로 꼽히기도 한다. 조선 후기 양반과 중인을 중심으로 하는 풍류객들의 대표 적인 연주악곡이었으며, 그들의 생활음악이기도 하였다."
155,인천광역시무형유산,강화 외포리 곶창굿(江華 外浦里 곶창굿),인천 강화군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=16&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00080000&ccbaCtcd=23&ccbaCpno=2222300080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,1997.07.14,인천광역시 강화군,,,,"외포리 곶창굿은 어업을 위주로 하는 정포마을과 농업을 위주로 하는 대정마을 주민들이 농사가 잘 되고, 고기를 많이 잡게 해달라는 등의 마을 번영을 기원하는 도당굿의 하나이다. 곶창굿은 임경업 장군을 모시는 대표적인 서해안 풍어제이다. 최영 장군처럼 억울하게 죽은 영웅이 무속신이 되었듯이 임장군도 무속신이 되어 복수 하러 중국으로 가면서 연평도에서 조기를 잡아 선원을 배불리 먹였다는 전설과 함께 조기잡이 신으로 모시고 있다. 외포리 곶창굿은 2년이나 3년마다 음력 2월 초에 3일간 하는 것이 전례이지만, 마을 사정에 따라 더 자주하거나 늦춰지기도 하였다고 한다. 다른 풍어제에서 볼 수 없는 작두타기가 있고, 굿의 순서가 다른 곳의 순서와 달리 먼저 수살맞이를 한 후 우물굿, 당굿으로 이어지는 것이 특징이다."
156,인천광역시무형유산,대금장(일반)(大笒匠(一般)),인천 미추홀구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=16&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00090000&ccbaCtcd=23&ccbaCpno=2222300090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2002.02.04,인천광역시 미추홀구,,,,"삼국시대 이전부터 널리 퍼져 있었고 고려시대 이후부터는 모든 악기를 조율하는 표준악기였던 대금은 팔음 중 죽부(대나무로 만든 악기)에 속하는 공명악기이며 일명 젓대라고도 한다.

제작과정은 생대나무를 뿌리째 채취해 숯불로 연하게 구워 진을 빼고 대가 갈라지지 않게 묶은 후 1개월간 소금물에 절인다. 이후 음지에서 충분히 건조한 뒤 내공과 지공을 뚫은 후 음정을 확인하고 악기가 터지지 않도록 튼튼한 줄로 묶고 외형을 다듬어 완성한다. 80여cm 길이에 구멍은 10여개이다."
157,인천광역시무형유산,범패와 작법무(바라춤)(梵唄와 作法舞(바라춤)),인천 미추홀구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=16&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=23&ccbaKdcd=22&ccbaAsno=00100100&ccbaCtcd=23&ccbaCpno=2222300100100&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,무형유산,,2002.02.04,인천광역시 미추홀구,,,,"불교의식에 사용하는 노래를 범패라 하고, 춤을 작법, 또는 작법무라 한다.

인천에서의 범패와 작법무는 조선 태조 대왕(1398)이 팔만대장경을 강화 선원사에서 지천사로 옮길 때 이운의식으로 행하면서 처음 행해졌다. 그 후 면면히 이어오다가 1928년부터 약사사, 묘향사, 해광사 등지에서 법회에 범패와 작법무인 바라춤, 나비춤, 법고춤 등이 추어지게 된다. 바라춤은 일체의 모든 마장을 끊고 부처님의 정법을 찬탄하는 무용으로 작법무라 한다. 인천 바다의 기상을 담아 힘차고 우렁차며 선이 굵은 것이 특징이며, 호국영령을 위해서도 봉행한 점이 타 지역과 다르다.

구양사에서는 능화스님을 중심으로 매년 현충재를 봉행하며 전승지도에 힘쓰고 있다."
